precip,min_temp,mean_temp,max_temp,idnum,id,latitude,longitude,elevation_ft,date,month,month_str,year,county
1.65,44.2,59.6,74.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2000,4,4,2000,San Diego
.09,49,64.90000000000001,80.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2000,5,5,2000,San Diego
0,53.9,70.3,86.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2000,6,6,2000,San Diego
0,56.1,73.59999999999999,91,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2000,7,7,2000,San Diego
.19,60.3,76.5,92.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2000,8,8,2000,San Diego
.3,54.3,71.3,88.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2000,9,9,2000,San Diego
.76,48.1,60.6,73.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2000,10,10,2000,San Diego
.9399999999999999,38.6,51.9,65.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2000,11,11,2000,San Diego
.01,41.6,55.4,69.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2000,12,12,2000,San Diego
3.36,36.5,47.7,58.9,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2001,1,1,2001,San Diego
4.61,36.7,47.6,58.6,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2001,2,2,2001,San Diego
2.41,42.2,54.1,66,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2001,3,3,2001,San Diego
2.56,40.3,52.8,65.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2001,4,4,2001,San Diego
.13,50.1,66.2,82.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2001,5,5,2001,San Diego
0,53.3,70.5,87.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2001,6,6,2001,San Diego
.04,54.6,72.09999999999999,89.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2001,7,7,2001,San Diego
0,58.4,76.2,94,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2001,8,8,2001,San Diego
.04,54.9,73.3,91.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2001,9,9,2001,San Diego
0,51.1,67.5,83.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2001,10,10,2001,San Diego
1.44,43.4,57.6,71.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2001,11,11,2001,San Diego
2.13,36,49.1,62.1,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2001,12,12,2001,San Diego
.7,36.3,50.5,64.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2002,1,1,2002,San Diego
.23,38.8,54,69.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2002,2,2,2002,San Diego
2.23,36.9,50.8,64.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2002,3,3,2002,San Diego
.63,41.1,56.4,71.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2002,4,4,2002,San Diego
0,42.8,59.4,75.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2002,5,5,2002,San Diego
0,51,68.90000000000001,86.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2002,6,6,2002,San Diego
0,58.1,75.2,92.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2002,7,7,2002,San Diego
.01,56.4,74.5,92.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2002,8,8,2002,San Diego
.5,57.7,74.40000000000001,91.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2002,9,9,2002,San Diego
.02,45.7,60.2,74.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2002,10,10,2002,San Diego
2.78,45.1,59,72.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2002,11,11,2002,San Diego
3.78,35.8,48.8,61.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2002,12,12,2002,San Diego
.3,43.9,58.2,72.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2003,1,1,2003,San Diego
5.6,40,51.4,62.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2003,2,2,2003,San Diego
3.8,40.1,52.6,65.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2003,3,3,2003,San Diego
2.79,38.7,51.5,64.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2003,4,4,2003,San Diego
1.41,46,60.9,75.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2003,5,5,2003,San Diego
.1,50.5,65.5,80.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2003,6,6,2003,San Diego
.14,60.5,77.40000000000001,94.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2003,7,7,2003,San Diego
.43,62.5,78.09999999999999,93.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2003,8,8,2003,San Diego
.44,59.2,75.8,92.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2003,9,9,2003,San Diego
0,54.5,71.09999999999999,87.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2003,10,10,2003,San Diego
1.54,40.8,52.9,64.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2003,11,11,2003,San Diego
2.68,38.2,50.5,62.9,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2003,12,12,2003,San Diego
.73,38,50.5,63,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2004,1,1,2004,San Diego
5.72,36.5,49,61.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2004,2,2,2004,San Diego
.8,45.6,60.4,75.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2004,3,3,2004,San Diego
1.48,43.7,58.1,72.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2004,4,4,2004,San Diego
.05,47.2,63.4,79.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2004,5,5,2004,San Diego
0,51,67.59999999999999,84.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2004,6,6,2004,San Diego
0,58.1,75,92,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2004,7,7,2004,San Diego
.06,58.6,74.90000000000001,91.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2004,8,8,2004,San Diego
0,57.2,73.59999999999999,90,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2004,9,9,2004,San Diego
8.08,49.2,61.7,74.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2004,10,10,2004,San Diego
1.93,40.4,52.3,64.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2004,11,11,2004,San Diego
4.49,41.2,52.2,63.1,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2004,12,12,2004,San Diego
8.210000000000001,41.7,51.2,60.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2005,1,1,2005,San Diego
7.28,41.1,49.8,58.4,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2005,2,2,2005,San Diego
2.42,41.6,52.8,64.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2005,3,3,2005,San Diego
1.45,42.2,56,69.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2005,4,4,2005,San Diego
.46,47.5,62.6,77.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2005,5,5,2005,San Diego
0,49.3,65.09999999999999,80.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2005,6,6,2005,San Diego
.75,60.5,77.59999999999999,94.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2005,7,7,2005,San Diego
.28,61.2,77.3,93.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2005,8,8,2005,San Diego
.14,52.6,70.09999999999999,87.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2005,9,9,2005,San Diego
1.6,49.1,64.09999999999999,79.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2005,10,10,2005,San Diego
.02,46.3,60.3,74.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2005,11,11,2005,San Diego
.12,40.5,54.6,68.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2005,12,12,2005,San Diego
1.86,38.6,51.7,64.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2006,1,1,2006,San Diego
1.66,40.4,54.4,68.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2006,2,2,2006,San Diego
5.67,36.6,47.4,58.1,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2006,3,3,2006,San Diego
3.11,41.1,53.3,65.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2006,4,4,2006,San Diego
.5,48.6,64,79.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2006,5,5,2006,San Diego
.02,56.3,73.2,90.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2006,6,6,2006,San Diego
.12,65,80.7,96.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2006,7,7,2006,San Diego
.07,58,74.8,91.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2006,8,8,2006,San Diego
.02,56.3,73.2,90.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2006,9,9,2006,San Diego
.55,48.5,62.6,76.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2006,10,10,2006,San Diego
.43,45.7,60.6,75.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2006,11,11,2006,San Diego
1.65,38.9,52.5,66.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2006,12,12,2006,San Diego
.77,33.6,47,60.4,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2007,1,1,2007,San Diego
3.16,39.7,51.5,63.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2007,2,2,2007,San Diego
.64,43.2,57.3,71.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2007,3,3,2007,San Diego
.9399999999999999,42.6,57.1,71.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2007,4,4,2007,San Diego
0,47.3,63,78.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2007,5,5,2007,San Diego
0,51,69,87,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2007,6,6,2007,San Diego
0,60.2,77.2,94.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2007,7,7,2007,San Diego
.14,62.1,78.40000000000001,94.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2007,8,8,2007,San Diego
.19,55.3,71,86.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2007,9,9,2007,San Diego
.28,50.8,65,79.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2007,10,10,2007,San Diego
.09,47.2,61.3,75.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2007,11,11,2007,San Diego
4.4,37.4,48.9,60.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2007,12,12,2007,San Diego
8.119999999999999,38.4,48.3,58.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2008,1,1,2008,San Diego
4.18,38.9,50.9,62.9,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2008,2,2,2008,San Diego
.13,41,54.9,68.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2008,3,3,2008,San Diego
.04,43.1,58.2,73.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2008,4,4,2008,San Diego
1,45.4,59.3,73.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2008,5,5,2008,San Diego
.1,55.1,71.8,88.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2008,6,6,2008,San Diego
0,60.8,76.59999999999999,92.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2008,7,7,2008,San Diego
.19,61.3,77,92.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2008,8,8,2008,San Diego
.03,59.3,75.2,91.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2008,9,9,2008,San Diego
.09,53.3,68.90000000000001,84.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2008,10,10,2008,San Diego
2.01,48.7,61.3,74,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2008,11,11,2008,San Diego
6.24,39.4,50.1,60.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2008,12,12,2008,San Diego
.2,43.6,54.8,65.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2009,1,1,2009,San Diego
5.02,38.9,50.1,61.4,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2009,2,2,2009,San Diego
.19,39.3,52.9,66.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2009,3,3,2009,San Diego
.4,41.7,55.4,69,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2009,4,4,2009,San Diego
0,51.3,66.59999999999999,81.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2009,5,5,2009,San Diego
0,50.8,64.2,77.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2009,6,6,2009,San Diego
0,61.8,77.8,93.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2009,7,7,2009,San Diego
0,59.2,75.7,92.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2009,8,8,2009,San Diego
.55,61,76.90000000000001,92.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2009,9,9,2009,San Diego
.14,48.6,62.7,76.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2009,10,10,2009,San Diego
1.03,45.4,59,72.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2009,11,11,2009,San Diego
5.23,38.9,49.7,60.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2009,12,12,2009,San Diego
7.01,40.5,52.4,64.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2010,1,1,2010,San Diego
5.08,40,50.6,61.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2010,2,2,2010,San Diego
.98,40.7,52.3,63.9,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2010,3,3,2010,San Diego
2.96,39.8,52.6,65.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2010,4,4,2010,San Diego
.02,43.4,57.4,71.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2010,5,5,2010,San Diego
0,51,66.09999999999999,81.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2010,6,6,2010,San Diego
.1,57.8,72.90000000000001,88,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2010,7,7,2010,San Diego
0,58.2,74.2,90.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2010,8,8,2010,San Diego
0,55.4,72.59999999999999,89.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2010,9,9,2010,San Diego
3.69,52,63,74,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2010,10,10,2010,San Diego
2.72,42.3,53.6,65,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2010,11,11,2010,San Diego
10.23,42.9,53,63,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2010,12,12,2010,San Diego
1.2,40.9,52.9,65,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2011,1,1,2011,San Diego
5.01,37,47.8,58.6,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2011,2,2,2011,San Diego
2.8,40.2,52.4,64.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2011,3,3,2011,San Diego
.58,43.3,56.5,69.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2011,4,4,2011,San Diego
1.08,43.9,57.6,71.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2011,5,5,2011,San Diego
.09,49.5,64.59999999999999,79.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2011,6,6,2011,San Diego
.31,57.8,73.2,88.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2011,7,7,2011,San Diego
.04,60.2,76.59999999999999,93.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2011,8,8,2011,San Diego
.19,58.4,73.90000000000001,89.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2011,9,9,2011,San Diego
.85,51.6,66,80.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2011,10,10,2011,San Diego
3.86,42.4,53.7,65,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2011,11,11,2011,San Diego
.99,37,48.7,60.4,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2011,12,12,2011,San Diego
1.09,42.4,55.7,69,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2012,1,1,2012,San Diego
1.78,38.8,51,63.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2012,2,2,2012,San Diego
3.04,38.4,51.5,64.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2012,3,3,2012,San Diego
2.8,43,57.1,71.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2012,4,4,2012,San Diego
0,46.6,62.4,78.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2012,5,5,2012,San Diego
0,50.8,67.5,84.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2012,6,6,2012,San Diego
.34,57.4,73.7,90.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2012,7,7,2012,San Diego
.48,63.9,79,94.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2012,8,8,2012,San Diego
.05,60.7,76.5,92.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2012,9,9,2012,San Diego
.58,52,66.40000000000001,80.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2012,10,10,2012,San Diego
.63,45.5,59.3,73.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2012,11,11,2012,San Diego
3.07,39.3,50,60.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2012,12,12,2012,San Diego
1.86,38.2,49.5,60.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2013,1,1,2013,San Diego
1.15,36.6,49,61.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2013,2,2,2013,San Diego
1.59,42.7,56.6,70.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2013,3,3,2013,San Diego
.13,44.1,58,71.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2013,4,4,2013,San Diego
.74,48.2,62.5,76.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2013,5,5,2013,San Diego
0,53.9,69.59999999999999,85.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2013,6,6,2013,San Diego
.19,61.6,75.5,89.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2013,7,7,2013,San Diego
.31,59.4,74.59999999999999,89.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2013,8,8,2013,San Diego
.41,57,72.40000000000001,87.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2013,9,9,2013,San Diego
1.6,47.2,61.4,75.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2013,10,10,2013,San Diego
.63,44.8,57.4,69.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2013,11,11,2013,San Diego
1.16,41.5,52.9,64.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2013,12,12,2013,San Diego
.18,44.7,59,73.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2014,1,1,2014,San Diego
.97,42.2,55.6,69,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2014,2,2,2014,San Diego
3.27,44,56.8,69.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2014,3,3,2014,San Diego
1.24,44.5,58.9,73.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2014,4,4,2014,San Diego
0,51,64.8,78.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2014,5,5,2014,San Diego
0,53.2,68.7,84.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2014,6,6,2014,San Diego
.06,60.6,75,89.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2014,7,7,2014,San Diego
.86,60,74.3,88.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2014,8,8,2014,San Diego
.16,59.5,74.5,89.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2014,9,9,2014,San Diego
0,54,68.59999999999999,83.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2014,10,10,2014,San Diego
.93,46.7,58.8,70.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2014,11,11,2014,San Diego
4.3,41.8,52,62.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2014,12,12,2014,San Diego
.9,43.5,54,64.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2015,1,1,2015,San Diego
.99,44.9,58,71,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2015,2,2,2015,San Diego
2.05,46.1,58.9,71.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2015,3,3,2015,San Diego
.72,44,57.9,71.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2015,4,4,2015,San Diego
2.64,46.4,57.7,68.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2015,5,5,2015,San Diego
0,57.2,71.3,85.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2015,6,6,2015,San Diego
2.35,58,71.5,85,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2015,7,7,2015,San Diego
.02,62.1,76.7,91.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2015,8,8,2015,San Diego
2.04,60,74,87.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2015,9,9,2015,San Diego
.91,55.2,67.40000000000001,79.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2015,10,10,2015,San Diego
1.52,42.4,54.6,66.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2015,11,11,2015,San Diego
3.6,37.5,49.2,60.9,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2015,12,12,2015,San Diego
5.04,39.6,50.2,60.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2016,1,1,2016,San Diego
1.48,47,59.4,71.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2016,2,2,2016,San Diego
1.72,42.2,54.9,67.7,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2016,3,3,2016,San Diego
1.56,44.3,57.8,71.3,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2016,4,4,2016,San Diego
.75,46.5,58.3,70.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2016,5,5,2016,San Diego
0,57.8,72.5,87.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2016,6,6,2016,San Diego
0,60.7,76,91.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2016,7,7,2016,San Diego
0,60.9,76,91.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2016,8,8,2016,San Diego
.97,55.1,69.8,84.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2016,9,9,2016,San Diego
.31,53.1,66.5,79.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2016,10,10,2016,San Diego
2.14,47.7,60.1,72.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2016,11,11,2016,San Diego
5.59,41.1,51.3,61.4,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2016,12,12,2016,San Diego
9.720000000000001,40,48.3,56.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2017,1,1,2017,San Diego
6.85,41.9,51.7,61.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2017,2,2,2017,San Diego
.6,44.7,57.7,70.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2017,3,3,2017,San Diego
.02,44.8,58.9,73.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2017,4,4,2017,San Diego
1.9,47.8,60.9,73.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2017,5,5,2017,San Diego
0,56,70.8,85.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2017,6,6,2017,San Diego
.07,62.5,76.7,90.90000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01jul2017,7,7,2017,San Diego
.22,61.8,75.90000000000001,90.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01aug2017,8,8,2017,San Diego
.16,56.7,69.8,83,37,33.0360_-116.7329,33.036,-116.7329,2579,01sep2017,9,9,2017,San Diego
.02,54.1,68.40000000000001,82.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01oct2017,10,10,2017,San Diego
.03,49.2,61.4,73.5,37,33.0360_-116.7329,33.036,-116.7329,2579,01nov2017,11,11,2017,San Diego
.05,44,57.3,70.59999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01dec2017,12,12,2017,San Diego
3.78,45.5,57.4,69.2,37,33.0360_-116.7329,33.036,-116.7329,2579,01jan2018,1,1,2018,San Diego
1.16,40,52.2,64.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01feb2018,2,2,2018,San Diego
2.75,41.4,52.1,62.8,37,33.0360_-116.7329,33.036,-116.7329,2579,01mar2018,3,3,2018,San Diego
.03,45.1,59.2,73.40000000000001,37,33.0360_-116.7329,33.036,-116.7329,2579,01apr2018,4,4,2018,San Diego
.23,47,59.5,72.09999999999999,37,33.0360_-116.7329,33.036,-116.7329,2579,01may2018,5,5,2018,San Diego
0,53.5,68.7,84,37,33.0360_-116.7329,33.036,-116.7329,2579,01jun2018,6,6,2018,San Diego
4.94,40.9,49.1,57.4,1,37.6464_-121.8861,37.6464,-121.8861,358,01jan1981,1,1,1981,Alameda
1.32,42.8,53.3,63.8,1,37.6464_-121.8861,37.6464,-121.8861,358,01feb1981,2,2,1981,Alameda
3.62,43.8,53.9,64,1,37.6464_-121.8861,37.6464,-121.8861,358,01mar1981,3,3,1981,Alameda
.44,45.3,59.3,73.2,1,37.6464_-121.8861,37.6464,-121.8861,358,01apr1981,4,4,1981,Alameda
.21,50.5,64.59999999999999,78.7,1,37.6464_-121.8861,37.6464,-121.8861,358,01may1981,5,5,1981,Alameda
0,57.1,74.90000000000001,92.7,1,37.6464_-121.8861,37.6464,-121.8861,358,01jun1981,6,6,1981,Alameda
0,55,72.8,90.59999999999999,1,37.6464_-121.8861,37.6464,-121.8861,358,01jul1981,7,7,1981,Alameda
0,55.5,72.09999999999999,88.59999999999999,1,37.6464_-121.8861,37.6464,-121.8861,358,01aug1981,8,8,1981,Alameda
.05,54.5,70.09999999999999,85.7,1,37.6464_-121.8861,37.6464,-121.8861,358,01sep1981,9,9,1981,Alameda
2.32,47.3,60.9,74.59999999999999,1,37.6464_-121.8861,37.6464,-121.8861,358,01oct1981,10,10,1981,Alameda
4.17,47.5,56.9,66.3,1,37.6464_-121.8861,37.6464,-121.8861,358,01nov1981,11,11,1981,Alameda
